timestamp,irradiance W_m2
2018-12-01 23:16,1.507499
2018-12-01 23:18,3.477136
2018-12-01 23:20,2.82059
2018-12-01 23:22,3.805409
2018-12-01 23:24,3.148863
2018-12-01 23:26,2.82059
2018-12-01 23:28,3.805409
2018-12-01 23:30,3.148863
2018-12-01 23:32,5.118499
2018-12-01 23:34,6.103318
2018-12-01 23:36,4.790227
2018-12-01 23:38,4.461954
2018-12-01 23:40,3.805409
2018-12-01 23:42,4.133681
2018-12-01 23:44,4.133681
2018-12-01 23:46,3.148863
2018-12-01 23:48,4.461954
2018-12-01 23:50,3.477136
2018-12-01 23:52,4.133681
2018-12-01 23:54,3.805409
2018-12-01 23:56,3.805409
2018-12-01 23:58,5.446772
2018-12-02 00:00,2.82059
2018-12-02 00:02,4.790227
2018-12-02 00:04,4.133681
2018-12-02 00:06,5.446772
2018-12-02 00:08,2.82059
2018-12-02 00:10,2.492318
2018-12-02 00:12,3.477136
2018-12-02 00:14,4.461954
2018-12-02 00:16,3.148863
2018-12-02 00:18,4.790227
2018-12-02 00:20,5.118499
2018-12-02 00:22,3.477136
2018-12-02 00:24,4.461954
2018-12-02 00:26,2.492318
2018-12-02 00:28,4.461954
2018-12-02 00:30,4.461954
2018-12-02 00:32,4.461954
2018-12-02 00:34,2.492318
2018-12-02 00:36,4.461954
2018-12-02 00:38,2.82059
2018-12-02 00:40,5.446772
2018-12-02 00:42,3.805409
2018-12-02 00:44,3.477136
2018-12-02 00:46,4.790227
2018-12-02 00:48,4.133681
2018-12-02 00:50,4.133681
2018-12-02 00:52,4.133681
2018-12-02 00:54,5.118499
2018-12-02 00:56,2.492318
2018-12-02 00:58,2.82059
2018-12-02 01:00,4.133681
2018-12-02 01:02,2.164045
2018-12-02 01:04,4.133681
2018-12-02 01:06,3.148863
2018-12-02 01:08,4.461954
2018-12-02 01:10,4.461954
2018-12-02 01:12,4.790227
2018-12-02 01:14,4.790227
2018-12-02 01:16,2.492318
2018-12-02 01:18,1.835772
2018-12-02 01:20,2.82059
2018-12-02 01:22,5.118499
2018-12-02 01:24,2.164045
2018-12-02 01:26,4.790227
2018-12-02 01:28,1.835772
2018-12-02 01:30,3.477136
2018-12-02 01:32,3.148863
2018-12-02 01:34,3.477136
2018-12-02 01:36,2.82059
2018-12-02 01:38,4.790227
2018-12-02 01:40,3.477136
2018-12-02 01:42,2.82059
2018-12-02 01:44,3.148863
2018-12-02 01:46,3.805409
2018-12-02 01:48,4.133681
2018-12-02 01:50,2.492318
2018-12-02 01:52,3.148863
2018-12-02 01:54,3.805409
2018-12-02 01:56,4.133681
2018-12-02 01:58,3.148863
2018-12-02 02:00,3.148863
2018-12-02 02:02,0.522681
2018-12-02 02:04,3.477136
2018-12-02 02:06,5.118499
2018-12-02 02:08,4.133681
2018-12-02 02:10,3.148863
