timestamp,irradiance_W_per_m2
2018-10-27 06:42,3.148863
2018-10-27 06:44,1.507499
2018-10-27 06:46,3.805409
2018-10-27 06:48,4.133681
2018-10-27 06:50,4.461954
2018-10-27 06:52,7.088136
2018-10-27 06:54,8.072954
2018-10-27 06:56,7.416408
2018-10-27 06:58,8.072954
2018-10-27 07:00,6.103318
2018-10-27 07:02,8.401227
2018-10-27 07:04,6.103318
2018-10-27 07:06,6.759863
2018-10-27 07:08,6.43159
2018-10-27 07:10,6.43159
2018-10-27 07:12,9.714318
2018-10-27 07:14,12.668772
2018-10-27 07:16,12.997045
2018-10-27 07:18,15.951499
2018-10-27 07:20,15.951499
2018-10-27 07:22,18.905954
2018-10-27 07:24,21.532135
2018-10-27 07:26,21.532135
2018-10-27 07:28,23.501772
2018-10-27 07:30,28.09759
2018-10-27 07:32,38.602317
2018-10-27 07:34,50.748408
2018-10-27 07:36,58.29868
2018-10-27 07:38,59.940044
2018-10-27 07:40,58.626953
2018-10-27 07:42,46.15259
2018-10-27 07:44,39.587135
2018-10-27 07:46,37.945772
2018-10-27 07:48,34.663044
2018-10-27 07:50,32.036863
2018-10-27 07:52,35.976135
2018-10-27 07:54,46.15259
2018-10-27 07:56,58.626953
2018-10-27 07:58,61.253135
2018-10-27 08:00,67.490316
2018-10-27 08:02,69.459953
2018-10-27 08:04,85.217043
2018-10-27 08:06,101.630679
2018-10-27 08:08,122.968406
2018-10-27 08:10,112.463679
2018-10-27 08:12,96.050043
2018-10-27 08:14,82.919134
2018-10-27 08:16,76.681953
2018-10-27 08:18,83.247407
2018-10-27 08:20,83.57568
2018-10-27 08:22,88.499771
2018-10-27 08:24,90.141134
2018-10-27 08:26,91.125952
2018-10-27 08:28,89.812861
2018-10-27 08:30,70.116498
2018-10-27 08:32,72.74268
2018-10-27 08:34,56.329044
2018-10-27 08:36,54.68768
2018-10-27 08:38,61.253135
2018-10-27 08:40,74.384044
2018-10-27 08:42,69.459953
2018-10-27 08:44,57.642135
2018-10-27 08:46,58.955226
2018-10-27 08:48,65.848953
2018-10-27 08:50,73.070953
2018-10-27 08:52,73.727498
2018-10-27 08:54,63.879316
2018-10-27 08:56,71.429589
2018-10-27 08:58,96.378316
2018-10-27 09:00,102.615498
2018-10-27 09:02,108.524407
2018-10-27 09:04,117.716043
2018-10-27 09:06,113.77677
2018-10-27 09:08,127.564224
2018-10-27 09:10,159.734951
2018-10-27 09:12,168.598314
2018-10-27 09:14,166.628678
2018-10-27 09:16,151.528133
2018-10-27 09:18,124.60977
2018-10-27 09:20,117.716043
2018-10-27 09:22,117.38777
2018-10-27 09:24,113.448497
2018-10-27 09:26,99.661043
2018-10-27 09:28,104.585134
2018-10-27 09:30,93.423861
2018-10-27 09:32,87.18668
2018-10-27 09:34,111.478861
2018-10-27 09:36,116.402952
2018-10-27 09:38,106.883043
2018-10-27 09:40,87.514952
2018-10-27 09:42,76.025407
2018-10-27 09:44,64.864135
2018-10-27 09:46,66.177226
2018-10-27 09:48,61.581407
2018-10-27 09:50,69.13168
2018-10-27 09:52,67.162044
2018-10-27 09:54,81.934316
2018-10-27 09:56,95.065225
2018-10-27 09:58,102.94377
2018-10-27 10:00,136.755861
2018-10-27 10:02,113.120225
2018-10-27 10:04,125.922861
2018-10-27 10:06,153.497769
2018-10-27 10:08,155.139133
2018-10-27 10:10,162.03286
2018-10-27 10:12,188.62295
2018-10-27 10:14,134.129679
2018-10-27 10:16,112.463679
2018-10-27 10:18,88.171498
2018-10-27 10:20,74.384044
2018-10-27 10:22,68.146862
2018-10-27 10:24,85.545316
2018-10-27 10:26,103.272043
2018-10-27 10:28,107.539588
2018-10-27 10:30,91.454225
2018-10-27 10:32,122.311861
2018-10-27 10:34,99.989316
2018-10-27 10:36,113.120225
2018-10-27 10:38,127.235952
2018-10-27 10:40,152.184678
2018-10-27 10:42,163.345951
2018-10-27 10:44,166.628678
2018-10-27 10:46,132.488315
2018-10-27 10:48,159.734951
2018-10-27 10:50,173.194133
2018-10-27 10:52,193.547041
2018-10-27 10:54,296.296403
2018-10-27 10:56,295.96813
2018-10-27 10:58,307.457675
2018-10-27 11:00,328.46713
2018-10-27 11:02,435.155764
2018-10-27 11:04,551.364307
2018-10-27 11:06,445.660491
2018-10-27 11:08,263.797404
2018-10-27 11:10,382.303856
2018-10-27 11:12,422.353128
2018-10-27 11:14,338.971857
2018-10-27 11:16,457.478309
2018-10-27 11:18,389.197583
2018-10-27 11:20,353.087584
2018-10-27 11:22,201.097314
2018-10-27 11:24,192.890496
2018-10-27 11:26,157.437042
