timestamp,irradiance_W_per_m2
2018-10-14 09:30,24.814863
2018-10-14 09:32,26.456226
2018-10-14 09:34,25.143135
2018-10-14 09:36,25.471408
2018-10-14 09:38,28.425863
2018-10-14 09:40,28.754135
2018-10-14 09:42,30.395499
2018-10-14 09:44,33.678226
2018-10-14 09:46,34.991317
2018-10-14 09:48,39.587135
2018-10-14 09:50,36.304408
2018-10-14 09:52,34.663044
2018-10-14 09:54,35.31959
2018-10-14 09:56,34.334772
2018-10-14 09:58,33.349953
2018-10-14 10:00,33.349953
2018-10-14 10:02,30.395499
2018-10-14 10:04,34.991317
2018-10-14 10:06,36.960953
2018-10-14 10:08,38.602317
2018-10-14 10:10,41.556771
2018-10-14 10:12,39.258862
2018-10-14 10:14,35.647862
2018-10-14 10:16,35.976135
2018-10-14 10:18,35.647862
2018-10-14 10:20,36.304408
2018-10-14 10:22,38.93059
2018-10-14 10:24,36.304408
2018-10-14 10:26,34.334772
2018-10-14 10:28,32.365135
2018-10-14 10:30,30.395499
2018-10-14 10:32,30.395499
2018-10-14 10:34,33.021681
2018-10-14 10:36,34.663044
2018-10-14 10:38,35.647862
2018-10-14 10:40,35.31959
2018-10-14 10:42,36.632681
2018-10-14 10:44,37.289226
2018-10-14 10:46,34.991317
2018-10-14 10:48,35.31959
2018-10-14 10:50,35.976135
2018-10-14 10:52,40.243681
2018-10-14 10:54,39.915408
2018-10-14 10:56,41.228499
2018-10-14 10:58,38.93059
2018-10-14 11:00,36.304408
2018-10-14 11:02,34.991317
2018-10-14 11:04,33.349953
2018-10-14 11:06,34.334772
2018-10-14 11:08,32.693408
2018-10-14 11:10,35.976135
2018-10-14 11:12,37.617499
2018-10-14 11:14,37.945772
2018-10-14 11:16,38.602317
2018-10-14 11:18,37.289226
2018-10-14 11:20,34.006499
2018-10-14 11:22,37.945772
2018-10-14 11:24,38.93059
2018-10-14 11:26,40.900226
2018-10-14 11:28,39.258862
2018-10-14 11:30,41.556771
2018-10-14 11:32,39.587135
2018-10-14 11:34,37.945772
2018-10-14 11:36,42.213317
2018-10-14 11:38,43.854681
2018-10-14 11:40,45.496044
2018-10-14 11:42,49.107044
2018-10-14 11:44,48.122226
2018-10-14 11:46,51.733226
2018-10-14 11:48,53.374589
2018-10-14 11:50,54.68768
2018-10-14 11:52,58.626953
2018-10-14 11:54,58.955226
2018-10-14 11:56,59.283498
2018-10-14 11:58,62.894498
2018-10-14 12:00,68.803407
2018-10-14 12:02,65.192407
2018-10-14 12:04,65.192407
2018-10-14 12:06,71.429589
2018-10-14 12:08,71.429589
2018-10-14 12:10,65.192407
2018-10-14 12:12,59.940044
2018-10-14 12:14,58.626953
2018-10-14 12:16,61.90968
2018-10-14 12:18,57.642135
2018-10-14 12:20,56.985589
2018-10-14 12:22,59.611771
2018-10-14 12:24,58.29868
2018-10-14 12:26,50.748408
2018-10-14 12:28,46.809135
2018-10-14 12:30,46.15259
2018-10-14 12:32,49.435317
2018-10-14 12:34,52.718044
2018-10-14 12:36,55.672498
2018-10-14 12:38,57.313862
2018-10-14 12:40,61.90968
2018-10-14 12:42,65.192407
2018-10-14 12:44,60.596589
2018-10-14 12:46,55.015953
2018-10-14 12:48,54.359408
2018-10-14 12:50,55.344226
2018-10-14 12:52,55.672498
2018-10-14 12:54,57.642135
2018-10-14 12:56,60.924862
2018-10-14 12:58,60.268317
2018-10-14 13:00,59.611771
2018-10-14 13:02,57.313862
2018-10-14 13:04,54.359408
2018-10-14 13:06,56.000771
2018-10-14 13:08,64.207589
2018-10-14 13:10,74.055771
2018-10-14 13:12,73.727498
2018-10-14 13:14,69.13168
2018-10-14 13:16,64.864135
2018-10-14 13:18,56.000771
2018-10-14 13:20,56.329044
2018-10-14 13:22,55.015953
2018-10-14 13:24,56.985589
2018-10-14 13:26,58.29868
2018-10-14 13:28,54.68768
2018-10-14 13:30,54.031135
2018-10-14 13:32,63.879316
2018-10-14 13:34,59.283498
2018-10-14 13:36,51.07668
2018-10-14 13:38,51.07668
2018-10-14 13:40,42.869862
2018-10-14 13:42,45.824317
2018-10-14 13:44,48.450499
2018-10-14 13:46,46.15259
2018-10-14 13:48,49.107044
2018-10-14 13:50,50.748408
2018-10-14 13:52,52.389771
2018-10-14 13:54,53.702862
2018-10-14 13:56,54.359408
2018-10-14 13:58,52.389771
2018-10-14 14:00,52.718044
2018-10-14 14:02,54.359408
2018-10-14 14:04,55.344226
2018-10-14 14:06,52.718044
2018-10-14 14:08,52.389771
2018-10-14 14:10,50.420135
2018-10-14 14:12,52.718044
2018-10-14 14:14,58.29868
2018-10-14 14:16,63.551044
2018-10-14 14:18,66.505498
2018-10-14 14:20,68.803407
2018-10-14 14:22,69.788225
2018-10-14 14:24,69.788225
2018-10-14 14:26,68.475135
2018-10-14 14:28,67.818589
2018-10-14 14:30,72.74268
2018-10-14 14:32,79.96468
2018-10-14 14:34,88.171498
