timestamp,irradiance_W_per_m2
2018-09-25 12:22,594.368034
2018-09-25 12:24,593.711488
2018-09-25 12:26,589.443943
2018-09-25 12:28,588.130852
2018-09-25 12:30,585.176397
2018-09-25 12:32,581.565398
2018-09-25 12:34,581.237125
2018-09-25 12:36,577.297852
2018-09-25 12:38,574.343398
2018-09-25 12:40,574.343398
2018-09-25 12:42,568.106216
2018-09-25 12:44,574.343398
2018-09-25 12:46,570.732398
2018-09-25 12:48,562.52558
2018-09-25 12:50,560.555943
2018-09-25 12:52,560.227671
2018-09-25 12:54,555.30358
2018-09-25 12:56,553.333943
2018-09-25 12:58,554.647034
2018-09-25 13:00,554.647034
2018-09-25 13:02,549.722944
2018-09-25 13:04,550.379489
2018-09-25 13:06,547.096762
2018-09-25 13:08,550.707762
2018-09-25 13:10,546.768489
2018-09-25 13:12,545.455398
2018-09-25 13:14,542.829216
2018-09-25 13:16,540.85958
2018-09-25 13:18,540.203035
2018-09-25 13:20,531.011398
2018-09-25 13:22,531.996217
2018-09-25 13:24,525.102489
2018-09-25 13:26,518.208762
2018-09-25 13:28,507.04749
2018-09-25 13:30,488.99249
2018-09-25 13:32,492.931763
2018-09-25 13:34,508.032308
2018-09-25 13:36,508.688853
2018-09-25 13:38,499.497217
2018-09-25 13:40,477.831218
2018-09-25 13:42,466.998218
2018-09-25 13:44,458.463127
2018-09-25 13:46,452.225945
2018-09-25 13:48,395.763037
2018-09-25 13:50,399.045765
2018-09-25 13:52,475.533309
2018-09-25 13:54,426.620673
2018-09-25 13:56,450.912855
2018-09-25 13:58,404.954674
2018-09-25 14:00,423.994491
2018-09-25 14:02,447.301855
2018-09-25 14:04,435.484037
2018-09-25 14:06,451.897673
2018-09-25 14:08,474.54849
2018-09-25 14:10,471.265763
2018-09-25 14:12,479.800854
2018-09-25 14:14,463.387218
2018-09-25 14:16,463.058945
2018-09-25 14:18,464.372036
2018-09-25 14:20,426.620673
2018-09-25 14:22,448.286673
2018-09-25 14:24,412.176673
2018-09-25 14:26,398.060946
2018-09-25 14:28,426.2924
2018-09-25 14:30,430.888219
2018-09-25 14:32,431.544764
2018-09-25 14:34,430.231673
2018-09-25 14:36,418.085582
2018-09-25 14:38,431.216491
2018-09-25 14:40,440.408127
2018-09-25 14:42,441.721218
2018-09-25 14:44,438.110218
2018-09-25 14:46,446.645309
2018-09-25 14:48,293.013676
2018-09-25 14:50,164.659042
2018-09-25 14:52,130.518679
2018-09-25 14:54,112.463679
2018-09-25 14:56,93.423861
2018-09-25 14:58,86.858407
2018-09-25 15:00,84.560498
2018-09-25 15:02,90.469407
2018-09-25 15:04,82.262589
2018-09-25 15:06,80.949498
2018-09-25 15:08,77.338498
2018-09-25 15:10,78.323316
2018-09-25 15:12,84.560498
2018-09-25 15:14,89.812861
2018-09-25 15:16,101.630679
2018-09-25 15:18,118.700861
2018-09-25 15:20,139.382042
2018-09-25 15:22,182.385769
2018-09-25 15:24,225.389495
2018-09-25 15:26,205.364859
2018-09-25 15:28,289.074403
2018-09-25 15:30,284.806858
2018-09-25 15:32,276.271767
2018-09-25 15:34,264.125676
2018-09-25 15:36,279.226221
2018-09-25 15:38,234.252859
2018-09-25 15:40,293.341948
2018-09-25 15:42,187.966405
2018-09-25 15:44,301.548766
2018-09-25 15:46,268.393222
2018-09-25 15:48,257.560222
2018-09-25 15:50,259.858131
2018-09-25 15:52,261.171222
2018-09-25 15:54,253.949222
2018-09-25 15:56,229.985313
2018-09-25 15:58,219.808859
2018-09-25 16:00,213.243405
2018-09-25 16:02,201.425587
2018-09-25 16:04,204.051768
2018-09-25 16:06,197.486314
2018-09-25 16:08,199.127678
2018-09-25 16:10,186.981587
2018-09-25 16:12,191.905678
2018-09-25 16:14,174.507223
2018-09-25 16:16,179.431314
2018-09-25 16:18,185.668496
2018-09-25 16:20,189.607769
2018-09-25 16:22,165.64386
2018-09-25 16:24,158.750133
2018-09-25 16:26,159.406678
2018-09-25 16:28,148.901951
2018-09-25 16:30,142.008224
2018-09-25 16:32,126.251133
2018-09-25 16:34,126.251133
2018-09-25 16:36,118.700861
2018-09-25 16:38,116.074679
2018-09-25 16:40,101.302407
2018-09-25 16:42,100.317589
2018-09-25 16:44,95.72177
2018-09-25 16:46,84.888771
2018-09-25 16:48,84.560498
2018-09-25 16:50,79.308134
2018-09-25 16:52,77.338498
2018-09-25 16:54,79.308134
2018-09-25 16:56,78.323316
2018-09-25 16:58,71.101316
2018-09-25 17:00,68.146862
2018-09-25 17:02,67.818589
2018-09-25 17:04,62.566226
2018-09-25 17:06,59.940044
2018-09-25 17:08,56.329044
2018-09-25 17:10,55.672498
2018-09-25 17:12,52.389771
2018-09-25 17:14,52.389771
2018-09-25 17:16,51.07668
2018-09-25 17:18,48.122226
2018-09-25 17:20,41.885044
2018-09-25 17:22,40.571953
2018-09-25 17:24,37.289226
2018-09-25 17:26,36.304408
2018-09-25 17:28,32.365135
2018-09-25 17:30,32.036863
2018-09-25 17:32,27.441044
2018-09-25 17:34,28.09759
2018-09-25 17:36,25.143135
2018-09-25 17:38,21.532135
2018-09-25 17:40,17.921136
2018-09-25 17:42,18.249408
2018-09-25 17:44,16.608045
2018-09-25 17:46,13.981863
2018-09-25 17:48,12.668772
2018-09-25 17:50,10.699136
2018-09-25 17:52,10.699136
2018-09-25 17:54,9.057772
2018-09-25 17:56,8.401227
2018-09-25 17:58,8.729499
2018-09-25 18:00,6.759863
2018-09-25 18:02,7.416408
2018-09-25 18:04,4.790227
2018-09-25 18:06,9.057772
2018-09-25 18:08,8.072954
2018-09-25 18:10,6.759863
2018-09-25 18:12,4.790227
2018-09-25 18:14,4.461954
2018-09-25 18:16,4.133681
2018-09-25 18:18,4.461954
2018-09-25 18:20,4.790227
2018-09-25 18:22,1.835772
2018-09-25 18:24,4.133681
2018-09-25 18:26,3.805409
2018-09-25 18:28,4.461954
2018-09-25 18:30,3.805409
2018-09-25 18:32,2.164045
2018-09-25 18:34,3.148863
2018-09-25 18:36,3.148863
2018-09-25 18:38,4.461954
2018-09-25 18:40,3.148863
2018-09-25 18:42,2.492318
2018-09-25 18:44,3.477136
2018-09-25 18:46,2.82059
2018-09-25 18:48,4.133681
2018-09-25 18:50,3.477136
2018-09-25 18:52,3.148863
2018-09-25 18:54,2.82059
2018-09-25 18:56,3.477136
2018-09-25 18:58,4.790227
2018-09-25 19:00,3.477136
2018-09-25 19:02,3.477136
2018-09-25 19:04,2.82059
2018-09-25 19:06,2.164045
2018-09-25 19:08,2.492318
2018-09-25 19:10,4.133681
2018-09-25 19:12,3.805409
2018-09-25 19:14,2.164045
2018-09-25 19:16,3.148863
2018-09-25 19:18,2.164045
2018-09-25 19:20,3.148863
2018-09-25 19:22,4.790227
2018-09-25 19:24,3.805409
2018-09-25 19:26,1.835772
2018-09-25 19:28,4.461954
2018-09-25 19:30,3.148863
2018-09-25 19:32,3.148863
2018-09-25 19:34,2.82059
2018-09-25 19:36,2.492318
2018-09-25 19:38,1.835772
2018-09-25 19:40,2.164045
2018-09-25 19:42,3.477136
2018-09-25 19:44,4.461954
2018-09-25 19:46,2.82059
2018-09-25 19:48,4.133681
2018-09-25 19:50,4.133681
2018-09-25 19:52,2.82059
2018-09-25 19:54,5.118499
2018-09-25 19:56,3.805409
2018-09-25 19:58,3.148863
2018-09-25 20:00,5.118499
2018-09-25 20:02,4.790227
2018-09-25 20:04,5.446772
2018-09-25 20:06,4.461954
2018-09-25 20:08,3.477136
2018-09-25 20:10,3.805409
2018-09-25 20:12,3.477136
2018-09-25 20:14,5.118499
2018-09-25 20:16,4.790227
2018-09-25 20:18,4.461954
2018-09-25 20:20,5.446772
2018-09-25 20:22,3.477136
2018-09-25 20:24,5.118499
2018-09-25 20:26,2.82059
2018-09-25 20:28,4.133681
2018-09-25 20:30,4.790227
2018-09-25 20:32,3.477136
2018-09-25 20:34,4.133681
2018-09-25 20:36,3.477136
2018-09-25 20:38,4.133681
2018-09-25 20:40,3.148863
2018-09-25 20:42,4.790227
2018-09-25 20:44,5.118499
2018-09-25 20:46,4.133681
2018-09-25 20:48,4.790227
2018-09-25 20:50,3.477136
2018-09-25 20:52,3.477136
2018-09-25 20:54,3.148863
2018-09-25 20:56,2.82059
2018-09-25 20:58,3.148863
2018-09-25 21:00,3.148863
2018-09-25 21:02,3.148863
2018-09-25 21:04,1.835772
2018-09-25 21:06,2.82059
2018-09-25 21:08,4.461954
2018-09-25 21:10,2.492318
2018-09-25 21:12,3.148863
2018-09-25 21:14,3.477136
2018-09-25 21:16,4.790227
2018-09-25 21:18,3.805409
2018-09-25 21:20,4.461954
2018-09-25 21:22,4.790227
2018-09-25 21:24,4.461954
2018-09-25 21:26,3.477136
2018-09-25 21:28,4.133681
2018-09-25 21:30,4.461954
2018-09-25 21:32,4.461954
2018-09-25 21:34,3.477136
2018-09-25 21:36,3.477136
2018-09-25 21:38,3.477136
2018-09-25 21:40,3.148863
2018-09-25 21:42,2.492318
2018-09-25 21:44,4.133681
2018-09-25 21:46,2.492318
2018-09-25 21:48,2.82059
2018-09-25 21:50,3.148863
